opportunity_id,account_id,product_id,agent_id,deal_stage,engage_date,close_date,close_value,expected_value,win_probability,deal_source,discount_pct
8Z1SIQSI,ACC058,PRD002,AGT033,Lost,04-07-2017,09-07-2017,1.39,0,0,Event,0.2
IZJR1WDM,ACC054,PRD003,AGT033,Won,04-07-2017,21-09-2017,52,55,1,Outbound,0.14
5MRPZ44K,ACC016,PRD001,AGT001,Won,05-07-2017,28-08-2017,522,550,1,Event,0
W0LFL18P,ACC040,PRD006,AGT019,Lost,05-07-2017,12-07-2017,6.36,0,0,Inbound,0.07
5H9ELV2H,ACC081,PRD005,AGT019,Lost,05-07-2017,13-07-2017,6.9,0,0,Inbound,0.12
KDDN1E4O,ACC002,PRD006,AGT019,Won,05-07-2017,14-07-2017,1109,1096,1,Outbound,0.1
S8JALB62,ACC071,PRD004,AGT019,Won,05-07-2017,06-07-2017,3508,3393,1,Inbound,0.23
2HPCHBIL,ACC007,PRD005,AGT013,Lost,05-07-2017,14-07-2017,0.08,0,0,Inbound,0.01
Q9JV7YXX,ACC056,PRD006,AGT018,Lost,05-07-2017,16-07-2017,4.75,0,0,Event,0.17
J3N73B00,ACC036,PRD002,AGT010,Won,05-07-2017,29-08-2017,4346,4821,1,Partner,0.21
STG85Q0N,ACC043,PRD001,AGT020,Lost,05-07-2017,06-07-2017,6.77,0,0,Referral,0.24
VMI5QYS3,ACC078,PRD002,AGT020,Lost,05-07-2017,09-07-2017,1.82,0,0,Inbound,0.04
09W047QT,ACC074,PRD002,AGT020,Won,05-07-2017,10-08-2017,4565,4821,1,Inbound,0.13
VXOZC2CN,ACC075,PRD006,AGT015,Won,05-07-2017,29-09-2017,1319,1096,1,Inbound,0.01
JAMW5SWB,ACC036,PRD002,AGT030,Won,05-07-2017,06-07-2017,5157,4821,1,Referral,0.12
WCKKFSVL,ACC019,PRD004,AGT006,Lost,05-07-2017,06-07-2017,0.98,0,0,Event,0.03
GVCWDG9Y,ACC029,PRD002,AGT006,Won,05-07-2017,17-07-2017,4213,4821,1,Outbound,0.21
UEXJN3Y6,ACC044,PRD006,AGT032,Won,05-07-2017,12-07-2017,1230,1096,1,Outbound,0.13
QP0QCP8Y,ACC014,PRD005,AGT031,Engaging,05-07-2017,,,3563.3,0.65,Outbound,
MCQGU5EA,ACC070,PRD001,AGT031,Won,05-07-2017,15-07-2017,443,550,1,Outbound,0.24
M0IN22XH,ACC083,PRD006,AGT031,Won,05-07-2017,26-09-2017,1043,1096,1,Referral,0.16
8HWWW76K,ACC015,PRD001,AGT004,Lost,05-07-2017,07-07-2017,0.55,0,0,Referral,0.07
707CQDQK,ACC034,PRD003,AGT027,Lost,05-07-2017,23-08-2017,2.7,0,0,Inbound,0.06
4PTCB3CS,ACC029,PRD004,AGT007,Lost,05-07-2017,13-07-2017,1.69,0,0,Inbound,0.03
IEB855X8,ACC011,PRD004,AGT007,Won,05-07-2017,08-08-2017,3458,3393,1,Event,0.19
IDA8D96H,ACC083,PRD005,AGT034,Lost,05-07-2017,13-07-2017,0.78,0,0,Inbound,0.17
DLQNAOWB,ACC055,PRD003,AGT025,Lost,05-07-2017,07-07-2017,7.75,0,0,Inbound,0.15
K7056XS7,ACC043,PRD004,AGT014,Engaging,05-07-2017,,,2714.4,0.8,Inbound,
R9V8QAPK,ACC042,PRD003,AGT014,Won,05-07-2017,14-07-2017,58,55,1,Inbound,0.19
P6KXSJPD,ACC011,PRD003,AGT003,Lost,05-07-2017,10-07-2017,7.81,0,0,Outbound,0.16
KM0RKC4Q,ACC036,PRD001,AGT024,Lost,05-07-2017,06-07-2017,4.6,0,0,Partner,0.24
58TUIJ6D,ACC010,PRD002,AGT033,Lost,05-07-2017,17-07-2017,1.9,0,0,Outbound,0.15
BXOIQHTS,ACC079,PRD001,AGT033,Won,05-07-2017,20-09-2017,658,550,1,Outbound,0.08
CC3B5DSU,ACC073,PRD005,AGT001,Lost,06-07-2017,16-07-2017,7.48,0,0,Referral,0.1
GLM4XZLI,ACC020,PRD005,AGT019,Lost,06-07-2017,07-07-2017,8.49,0,0,Outbound,0.04
K8VBNOW9,ACC056,PRD005,AGT019,Won,06-07-2017,01-09-2017,4791,5482,1,Partner,0.18
3GEDSDVN,ACC038,PRD001,AGT002,Won,06-07-2017,08-07-2017,590,550,1,Partner,0.18
R0ZYAJFM,ACC039,PRD005,AGT002,Won,06-07-2017,14-07-2017,5629,5482,1,Inbound,0.05
R8X2RVQ2,ACC075,PRD002,AGT013,Lost,06-07-2017,15-07-2017,0.28,0,0,Outbound,0.02
DFG6OP8T,ACC048,PRD005,AGT018,Lost,06-07-2017,18-07-2017,3.03,0,0,Outbound,0.06
JB4MECWM,ACC078,PRD002,AGT018,Lost,06-07-2017,07-07-2017,5.7,0,0,Event,0.09
CDGA1SD7,ACC068,PRD002,AGT010,Won,06-07-2017,12-09-2017,4323,4821,1,Partner,0.07
SBILEY2W,ACC073,PRD002,AGT010,Won,06-07-2017,12-07-2017,5085,4821,1,Inbound,0.1
JMTKEPXF,ACC084,PRD004,AGT020,Won,06-07-2017,17-07-2017,2996,3393,1,Outbound,0.18
937CNF5D,ACC012,PRD002,AGT015,Won,06-07-2017,14-07-2017,4682,4821,1,Event,0.22
EQ399D3M,ACC065,PRD004,AGT026,Won,06-07-2017,14-07-2017,3250,3393,1,Partner,0.05
DOVNGYN4,ACC033,PRD001,AGT032,Lost,06-07-2017,12-07-2017,3.89,0,0,Inbound,0.17
A0IS9TWV,ACC042,PRD002,AGT031,Lost,06-07-2017,16-07-2017,0.58,0,0,Referral,0.09
E7TDBIDS,ACC042,PRD002,AGT031,Won,06-07-2017,06-09-2017,5323,4821,1,Outbound,0.25
TIFPUXSQ,ACC012,PRD001,AGT007,Lost,06-07-2017,07-07-2017,9.4,0,0,Inbound,0.07
LXDCC260,ACC025,PRD005,AGT007,Won,06-07-2017,07-07-2017,5966,5482,1,Outbound,0
1Z72JRDI,ACC046,PRD004,AGT034,Won,06-07-2017,16-07-2017,3452,3393,1,Partner,0.04
XTBADYHW,ACC072,PRD003,AGT005,Lost,06-07-2017,17-07-2017,6.06,0,0,Outbound,0.01
PPDU7OWD,ACC066,PRD004,AGT005,Lost,06-07-2017,13-07-2017,8.2,0,0,Partner,0.17
CJ05Q2G5,ACC046,PRD001,AGT025,Lost,06-07-2017,11-07-2017,6.97,0,0,Inbound,0.18
MON3JWUF,ACC022,PRD001,AGT024,Won,06-07-2017,13-07-2017,583,550,1,Outbound,0.12
SFMKU2FV,ACC052,PRD003,AGT012,Lost,06-07-2017,16-07-2017,8.43,0,0,Inbound,0.17
9FH2VYQQ,ACC032,PRD006,AGT033,Lost,06-07-2017,13-07-2017,6.22,0,0,Inbound,0.13
PMVKMS6A,ACC041,PRD001,AGT033,Won,06-07-2017,27-09-2017,507,550,1,Inbound,0.16
E62A05BH,ACC038,PRD001,AGT001,Lost,07-07-2017,15-07-2017,6.36,0,0,Inbound,0.15
U3GCADFV,ACC057,PRD003,AGT001,Lost,07-07-2017,13-07-2017,5.91,0,0,Referral,0.17
611J0LEK,ACC002,PRD001,AGT022,Won,07-07-2017,09-07-2017,574,550,1,Outbound,0.07
5M5TW9RC,ACC074,PRD006,AGT019,Engaging,07-07-2017,,,668.56,0.61,Outbound,
ZWA2ES4F,ACC053,PRD003,AGT019,Won,07-07-2017,07-09-2017,48,55,1,Partner,0.11
LNT5B9XY,ACC067,PRD003,AGT002,Lost,07-07-2017,17-07-2017,9.26,0,0,Event,0.19
CPQ348W9,ACC039,PRD001,AGT002,Won,07-07-2017,15-07-2017,458,550,1,Outbound,0.09
UZ0MRAFU,ACC011,PRD005,AGT002,Won,07-07-2017,18-09-2017,5455,5482,1,Outbound,0.04
VFO5EK6R,ACC063,PRD001,AGT013,Lost,07-07-2017,14-07-2017,1.54,0,0,Inbound,0.06
GE5SORJX,ACC042,PRD005,AGT013,Won,07-07-2017,17-09-2017,5666,5482,1,Event,0.05
03O9FNTZ,ACC007,PRD006,AGT018,Won,07-07-2017,09-07-2017,1107,1096,1,Inbound,0.18
FIQIRK37,ACC001,PRD002,AGT018,Won,07-07-2017,08-07-2017,4089,4821,1,Inbound,0.12
M6J6VNVQ,ACC052,PRD001,AGT020,Won,07-07-2017,08-09-2017,498,550,1,Inbound,0.18
S767XDO3,ACC035,PRD004,AGT028,Lost,07-07-2017,07-09-2017,3.02,0,0,Outbound,0.1
ZPKCSV3R,ACC019,PRD003,AGT006,Won,07-07-2017,11-07-2017,64,55,1,Inbound,0.22
CLA3RTMS,ACC077,PRD004,AGT032,Lost,07-07-2017,09-07-2017,1.74,0,0,Partner,0.25
K1K48OTP,ACC013,PRD005,AGT031,Engaging,07-07-2017,,,4001.86,0.73,Inbound,
OJWV4RT2,ACC044,PRD001,AGT031,Lost,07-07-2017,09-07-2017,3.74,0,0,Referral,0.22
PMQCN4PR,ACC024,PRD001,AGT031,Won,07-07-2017,09-07-2017,565,550,1,Inbound,0.13
CBIFB5BB,ACC042,PRD001,AGT031,Won,07-07-2017,17-07-2017,579,550,1,Inbound,0.23
BSVZWUXR,ACC036,PRD003,AGT004,Won,07-07-2017,11-09-2017,56,55,1,Event,0.21
PU2UJDTV,ACC061,PRD002,AGT027,Won,07-07-2017,05-09-2017,4063,4821,1,Inbound,0.25
LN9NU0A8,ACC038,PRD006,AGT007,Won,07-07-2017,17-07-2017,1193,1096,1,Partner,0.16
KD27RNU9,ACC062,PRD001,AGT005,Lost,07-07-2017,15-07-2017,1.02,0,0,Outbound,0.19
FN50OJHN,ACC003,PRD006,AGT009,Won,07-07-2017,11-07-2017,1088,1096,1,Inbound,0.14
YA68AAQK,ACC078,PRD006,AGT021,Lost,07-07-2017,17-09-2017,6.91,0,0,Event,0.06
90K2ZTKB,ACC077,PRD003,AGT025,Won,07-07-2017,11-09-2017,58,55,1,Inbound,0.09
1M0THQSZ,ACC031,PRD004,AGT024,Lost,07-07-2017,09-07-2017,3.76,0,0,Inbound,0.01
Y1GEH2EG,ACC033,PRD005,AGT024,Won,07-07-2017,13-07-2017,4466,5482,1,Partner,0.15
593L4BNI,ACC043,PRD001,AGT012,Lost,07-07-2017,14-07-2017,2.74,0,0,Outbound,0.1
83EZC8YK,ACC078,PRD004,AGT012,Lost,07-07-2017,15-07-2017,2,0,0,Partner,0.22
4MTCQ31T,ACC030,PRD003,AGT001,Won,08-07-2017,06-11-2017,55,55,1,Event,0.21
QU220OFI,ACC023,PRD001,AGT022,Engaging,08-07-2017,,,308,0.56,Event,
TJYNW3C7,ACC020,PRD006,AGT019,Lost,08-07-2017,15-07-2017,5.49,0,0,Partner,0.07
COGZW25D,ACC044,PRD006,AGT019,Won,08-07-2017,16-07-2017,861,1096,1,Partner,0.12
B3A6VXVQ,ACC001,PRD001,AGT013,Engaging,08-07-2017,,,363,0.66,Inbound,
O83AR1CC,ACC056,PRD004,AGT013,Lost,08-07-2017,09-07-2017,9.2,0,0,Inbound,0.09
BOG3D6D7,ACC074,PRD002,AGT013,Won,08-07-2017,19-07-2017,5137,4821,1,Inbound,0.03
J03H7OQF,ACC003,PRD003,AGT010,Won,08-07-2017,16-07-2017,54,55,1,Outbound,0.14
DJXM9LIW,ACC043,PRD006,AGT020,Won,08-07-2017,14-07-2017,1020,1096,1,Outbound,0.08
6XH71PH8,ACC080,PRD006,AGT020,Won,08-07-2017,28-09-2017,1136,1096,1,Outbound,0.17
AW1U6QKR,ACC044,PRD003,AGT020,Won,08-07-2017,14-07-2017,55,55,1,Inbound,0.08
MAVEITJH,ACC034,PRD002,AGT028,Won,08-07-2017,09-09-2017,5097,4821,1,Referral,0.11
GUJNYTXN,ACC043,PRD001,AGT015,Won,08-07-2017,09-07-2017,483,550,1,Inbound,0.01
ELLLRB7A,ACC083,PRD001,AGT030,Won,08-07-2017,29-08-2017,587,550,1,Outbound,0.13
F4EHCQIC,ACC042,PRD005,AGT030,Won,08-07-2017,16-07-2017,5284,5482,1,Partner,0.01
EHC9KQDN,ACC062,PRD001,AGT006,Lost,08-07-2017,09-07-2017,4.85,0,0,Referral,0.14
MBLFZPU2,ACC076,PRD001,AGT006,Lost,08-07-2017,12-09-2017,7.23,0,0,Referral,0.22
L0SOZL9A,ACC079,PRD004,AGT031,Lost,08-07-2017,28-09-2017,9.41,0,0,Inbound,0.19
00XBYXIB,ACC033,PRD006,AGT031,Won,08-07-2017,09-07-2017,993,1096,1,Outbound,0.18
ASN7OCWQ,ACC034,PRD001,AGT027,Lost,08-07-2017,15-07-2017,1.3,0,0,Inbound,0.03
SHS9HQX4,ACC024,PRD002,AGT034,Won,08-07-2017,19-09-2017,4642,4821,1,Outbound,0.16
JYEQFGS5,ACC074,PRD002,AGT021,Lost,08-07-2017,17-07-2017,1.55,0,0,Outbound,0.19
S9DVJGUO,ACC042,PRD002,AGT021,Won,08-07-2017,15-07-2017,4530,4821,1,Inbound,0.14
0YPN92QB,ACC079,PRD003,AGT025,Lost,08-07-2017,10-07-2017,3.03,0,0,Inbound,0.22
UIA0FO51,ACC078,PRD004,AGT014,Won,08-07-2017,09-07-2017,3569,3393,1,Event,0.07
48J7F1A2,ACC036,PRD004,AGT024,Won,08-07-2017,31-08-2017,3276,3393,1,Event,0.06
D193SPY4,ACC056,PRD003,AGT012,Engaging,08-07-2017,,,39.05,0.71,Inbound,
SFIMNCPZ,ACC049,PRD004,AGT012,Lost,08-07-2017,10-07-2017,3.25,0,0,Inbound,0
57NT8T8S,ACC024,PRD001,AGT033,Lost,08-07-2017,16-07-2017,3.94,0,0,Outbound,0.09
7GLF1GBJ,ACC033,PRD006,AGT033,Lost,08-07-2017,16-07-2017,6.77,0,0,Event,0.21
YST07PM6,ACC017,PRD005,AGT033,Lost,08-07-2017,17-07-2017,1.73,0,0,Inbound,0.01
HPU7RQG6,ACC058,PRD005,AGT033,Lost,08-07-2017,15-07-2017,3.77,0,0,Partner,0
6Z1XK6YR,ACC035,PRD002,AGT033,Lost,08-07-2017,09-11-2017,3.89,0,0,Inbound,0.07
045D5MZO,ACC042,PRD005,AGT033,Won,08-07-2017,17-07-2017,5576,5482,1,Event,0.23
K1UREXI5,ACC028,PRD001,AGT001,Won,09-07-2017,16-09-2017,460,550,1,Outbound,0.23
M7Y1LHHA,ACC081,PRD001,AGT022,Won,09-07-2017,16-07-2017,457,550,1,Partner,0.13
WP6SUIMC,ACC063,PRD004,AGT019,Lost,09-07-2017,15-07-2017,1.16,0,0,Referral,0.08
SGI5I4X1,ACC027,PRD001,AGT013,Won,09-07-2017,10-07-2017,665,550,1,Inbound,0.06
U07VUUGP,ACC081,PRD006,AGT013,Won,09-07-2017,15-07-2017,1122,1096,1,Inbound,0.2
SEC6K7X2,ACC074,PRD005,AGT013,Won,09-07-2017,18-07-2017,5578,5482,1,Event,0.03
OT26ZUZ7,ACC003,PRD002,AGT018,Engaging,09-07-2017,,,3808.59,0.79,Event,
MXVBWIE5,ACC060,PRD001,AGT010,Won,09-07-2017,08-09-2017,460,550,1,Partner,0.16
794F5VJB,ACC020,PRD006,AGT020,Won,09-07-2017,31-08-2017,1133,1096,1,Referral,0.03
TNEB1XNK,ACC027,PRD006,AGT020,Won,09-07-2017,18-09-2017,1194,1096,1,Partner,0.13
P60PIE95,ACC080,PRD005,AGT020,Won,09-07-2017,16-09-2017,5861,5482,1,Inbound,0.14
QKOAWRXD,ACC019,PRD001,AGT008,Lost,09-07-2017,17-07-2017,2.94,0,0,Outbound,0.06
NC7V5K1T,ACC066,PRD006,AGT008,Won,09-07-2017,28-08-2017,1194,1096,1,Referral,0.07
XTAPYDDI,ACC025,PRD002,AGT008,Won,09-07-2017,11-07-2017,4440,4821,1,Outbound,0.14
0CTHPQGT,ACC009,PRD003,AGT006,Won,09-07-2017,19-07-2017,53,55,1,Inbound,0.25
N9KFOKLS,ACC065,PRD001,AGT032,Lost,09-07-2017,14-07-2017,5.27,0,0,Referral,0.05
02SSRMSA,ACC038,PRD006,AGT004,Won,09-07-2017,13-07-2017,1192,1096,1,Partner,0.25
HBJPBF3P,ACC013,PRD003,AGT007,Won,09-07-2017,01-09-2017,54,55,1,Outbound,0.18
E6D2DBXF,ACC059,PRD004,AGT005,Lost,09-07-2017,13-07-2017,5.18,0,0,Inbound,0.21
OUMM04QV,ACC076,PRD005,AGT005,Won,09-07-2017,18-07-2017,4651,5482,1,Inbound,0.02
TZQWGMG7,ACC057,PRD005,AGT009,Lost,09-07-2017,19-07-2017,6.86,0,0,Inbound,0.08
66KFPHBT,ACC003,PRD005,AGT009,Won,09-07-2017,24-09-2017,5944,5482,1,Inbound,0.01
WL4TLMUC,ACC027,PRD004,AGT021,Lost,09-07-2017,17-07-2017,2.44,0,0,Referral,0.09
6AO6E15O,ACC067,PRD002,AGT025,Engaging,09-07-2017,,,2747.97,0.57,Referral,
HXMJ5048,ACC033,PRD004,AGT024,Lost,09-07-2017,17-07-2017,4.02,0,0,Outbound,0.14
6178B4JM,ACC016,PRD006,AGT001,Won,10-07-2017,17-07-2017,962,1096,1,Inbound,0.18
WC7KCJ2N,ACC063,PRD006,AGT022,Won,10-07-2017,21-07-2017,1063,1096,1,Outbound,0.05
5GBVA3ZZ,ACC082,PRD004,AGT019,Lost,10-07-2017,23-07-2017,0.07,0,0,Partner,0.03
B7WWPCO6,ACC030,PRD001,AGT002,Lost,10-07-2017,23-07-2017,2.91,0,0,Inbound,0.08
152DN1FE,ACC009,PRD006,AGT010,Lost,10-07-2017,12-07-2017,7.45,0,0,Inbound,0.19
3NJHQZT6,ACC068,PRD003,AGT010,Lost,10-07-2017,17-07-2017,6.76,0,0,Partner,0.03
9GOWJ93R,ACC016,PRD004,AGT010,Won,10-07-2017,03-09-2017,2572,3393,1,Outbound,0.06
QAB3H9H5,ACC029,PRD002,AGT008,Lost,10-07-2017,11-07-2017,6.01,0,0,Referral,0
9B9VDAFU,ACC076,PRD002,AGT008,Won,10-07-2017,18-07-2017,4631,4821,1,Inbound,0.24
L9F6QP4P,ACC039,PRD004,AGT008,Won,10-07-2017,19-07-2017,3230,3393,1,Referral,0.15
1D5AYQO6,ACC012,PRD003,AGT026,Won,10-07-2017,19-07-2017,59,55,1,Outbound,0.18
6WR7JQ3C,ACC046,PRD004,AGT030,Won,10-07-2017,03-11-2017,3624,3393,1,Inbound,0.16
Y2XXRYMX,ACC046,PRD006,AGT032,Lost,10-07-2017,11-11-2017,6.05,0,0,Referral,0.04
Z9DK5289,ACC031,PRD002,AGT032,Lost,10-07-2017,12-07-2017,4.79,0,0,Inbound,0.15
MN34I4DD,ACC035,PRD005,AGT032,Won,10-07-2017,22-09-2017,5848,5482,1,Outbound,0.03
9CQ6TMET,ACC014,PRD003,AGT032,Won,10-07-2017,11-07-2017,42,55,1,Inbound,0.1
N54HHLC4,ACC070,PRD005,AGT031,Lost,10-07-2017,12-07-2017,5.08,0,0,Inbound,0.14
TPP1IGKV,ACC050,PRD002,AGT031,Lost,10-07-2017,17-07-2017,9.5,0,0,Inbound,0.14
9USDNUBL,ACC035,PRD005,AGT027,Lost,10-07-2017,29-08-2017,0.2,0,0,Inbound,0.03
Q82O5QTN,ACC057,PRD004,AGT007,Lost,10-07-2017,12-07-2017,7.98,0,0,Event,0.01
2HVDAY4L,ACC009,PRD003,AGT005,Lost,10-07-2017,21-07-2017,7.92,0,0,Inbound,0.2
0FGWN6O0,ACC039,PRD001,AGT005,Won,10-07-2017,19-07-2017,588,550,1,Outbound,0.18
FQXZBTEG,ACC082,PRD006,AGT021,Lost,10-07-2017,18-07-2017,2.09,0,0,Inbound,0.02
8IGYTN3H,ACC080,PRD003,AGT021,Won,10-07-2017,17-07-2017,54,55,1,Outbound,0.03
OTNZ5ZCN,ACC064,PRD002,AGT024,Won,10-07-2017,06-09-2017,5099,4821,1,Inbound,0.19
7O2ISWVB,ACC054,PRD005,AGT033,Lost,10-07-2017,15-07-2017,8.34,0,0,Inbound,0.06
QUAD5082,ACC044,PRD004,AGT022,Lost,11-07-2017,21-07-2017,1.15,0,0,Referral,0.12
P6H45Y25,ACC062,PRD001,AGT002,Lost,11-07-2017,16-09-2017,1.83,0,0,Partner,0.16
28EVFB8G,ACC073,PRD006,AGT002,Lost,11-07-2017,13-07-2017,5.07,0,0,Referral,0.03
VV5LDD24,ACC063,PRD004,AGT013,Lost,11-07-2017,13-07-2017,0.09,0,0,Outbound,0.03
SF3KBDJF,ACC063,PRD002,AGT018,Lost,11-07-2017,18-08-2017,9.07,0,0,Inbound,0.02
DKUVKTIT,ACC037,PRD005,AGT018,Won,11-07-2017,19-07-2017,4881,5482,1,Inbound,0.17
OYUUU6B9,ACC004,PRD001,AGT010,Lost,11-07-2017,09-11-2017,7.29,0,0,Event,0.12
IIVNXACR,ACC011,PRD002,AGT010,Lost,11-07-2017,12-07-2017,2.51,0,0,Outbound,0.15
OWBGBQ4G,ACC066,PRD002,AGT010,Lost,11-07-2017,18-07-2017,1.9,0,0,Outbound,0.22
X2EH33CU,ACC028,PRD004,AGT008,Won,11-07-2017,12-07-2017,2878,3393,1,Partner,0.19
GNT6EM5M,ACC077,PRD003,AGT026,Lost,11-07-2017,12-07-2017,2.17,0,0,Outbound,0.12
U3ZMURXR,ACC024,PRD004,AGT026,Won,11-07-2017,08-09-2017,3121,3393,1,Event,0.25
4UTOXXV4,ACC031,PRD005,AGT030,Lost,11-07-2017,12-07-2017,7.72,0,0,Referral,0.11
KHWG1W75,ACC032,PRD003,AGT030,Won,11-07-2017,18-07-2017,57,55,1,Referral,0.03
MWAW08I7,ACC073,PRD001,AGT006,Won,11-07-2017,12-07-2017,576,550,1,Partner,0.25
0QV1LRME,ACC045,PRD006,AGT006,Won,11-07-2017,18-07-2017,1258,1096,1,Inbound,0.01
63GAY8GB,ACC064,PRD006,AGT032,Lost,11-07-2017,22-08-2017,7.41,0,0,Inbound,0.14
GXHAIS33,ACC017,PRD001,AGT031,Lost,11-07-2017,29-09-2017,4.29,0,0,Inbound,0.13
VBRZZAP8,ACC036,PRD001,AGT031,Won,11-07-2017,20-07-2017,491,550,1,Referral,0.14
JR76K5YA,ACC070,PRD001,AGT027,Won,11-07-2017,23-08-2017,494,550,1,Event,0.06
Z3TX2K6F,ACC014,PRD002,AGT034,Lost,11-07-2017,20-07-2017,9.46,0,0,Outbound,0.14
RGUC0V54,ACC083,PRD006,AGT034,Won,11-07-2017,19-09-2017,882,1096,1,Outbound,0.19
M93A8LTF,ACC044,PRD006,AGT021,Won,11-07-2017,20-07-2017,1076,1096,1,Event,0.07
CQW6TYOX,ACC010,PRD007,AGT025,Lost,11-07-2017,18-07-2017,7.1,0,0,Outbound,0.1
P7H8UY1P,ACC014,PRD003,AGT025,Lost,11-07-2017,21-09-2017,1.88,0,0,Outbound,0.07
6XLFG3VK,ACC083,PRD003,AGT025,Won,11-07-2017,19-07-2017,57,55,1,Outbound,0.21
9ZPY98PB,ACC050,PRD001,AGT024,Lost,11-07-2017,13-07-2017,3.47,0,0,Event,0.18
YRXDI9E8,ACC010,PRD004,AGT024,Lost,11-07-2017,05-11-2017,6.42,0,0,Referral,0.22
1JB82QZ0,ACC065,PRD004,AGT024,Lost,11-07-2017,12-07-2017,3.65,0,0,Partner,0.04
G5GPTVMU,ACC004,PRD006,AGT001,Lost,12-07-2017,31-08-2017,4.17,0,0,Partner,0.02
856VG3CS,ACC056,PRD006,AGT022,Won,12-07-2017,28-09-2017,1100,1096,1,Outbound,0.03
J80ZEYYM,ACC018,PRD004,AGT019,Won,12-07-2017,18-09-2017,3630,3393,1,Outbound,0.04
X9HFP474,ACC019,PRD001,AGT018,Engaging,12-07-2017,,,297,0.54,Outbound,
T51ULXCZ,ACC004,PRD002,AGT010,Lost,12-07-2017,23-07-2017,8.25,0,0,Partner,0.09
3S73ZUQH,ACC003,PRD004,AGT010,Lost,12-07-2017,21-07-2017,6.89,0,0,Event,0.24
JUU6C7NO,ACC052,PRD006,AGT020,Lost,12-07-2017,27-09-2017,9.08,0,0,Referral,0.01
8SNDBWPP,ACC048,PRD005,AGT020,Lost,12-07-2017,28-09-2017,8.37,0,0,Referral,0.23
0PH153YF,ACC012,PRD002,AGT008,Lost,12-07-2017,13-07-2017,1.35,0,0,Partner,0.05
YNYZNOWR,ACC010,PRD004,AGT026,Lost,12-07-2017,25-07-2017,0.24,0,0,Partner,0.23
HUNM56HY,ACC070,PRD004,AGT026,Won,12-07-2017,23-07-2017,3741,3393,1,Outbound,0.01
SIONXEMH,ACC079,PRD004,AGT026,Won,12-07-2017,14-07-2017,2905,3393,1,Inbound,0.24
JX08Z5L5,ACC064,PRD006,AGT030,Lost,12-07-2017,25-07-2017,2.85,0,0,Outbound,0.05
BUJ1TX7Y,ACC024,PRD006,AGT034,Won,12-07-2017,14-09-2017,1023,1096,1,Referral,0.08
6C70OX62,ACC079,PRD004,AGT034,Won,12-07-2017,24-09-2017,3257,3393,1,Outbound,0.12
V9WVYEE9,ACC011,PRD005,AGT005,Lost,12-07-2017,20-07-2017,6.74,0,0,Referral,0.1
3N6BHLN6,ACC068,PRD006,AGT009,Won,12-07-2017,20-08-2017,960,1096,1,Outbound,0.17
SQWCQRGY,ACC063,PRD002,AGT021,Lost,12-07-2017,14-07-2017,7.32,0,0,Referral,0.24
32K5LEDV,ACC063,PRD005,AGT021,Won,12-07-2017,18-07-2017,5538,5482,1,Inbound,0.15
XW1ONOVO,ACC042,PRD004,AGT022,Won,13-07-2017,23-07-2017,3420,3393,1,Outbound,0.02
100W6J9A,ACC073,PRD002,AGT010,Lost,13-07-2017,19-07-2017,8.87,0,0,Inbound,0.16
YYRYSVOO,ACC004,PRD002,AGT010,Won,13-07-2017,16-07-2017,5382,4821,1,Inbound,0.11
P7AX4B3N,ACC065,PRD003,AGT028,Lost,13-07-2017,24-07-2017,2.56,0,0,Referral,0.22
GC1TSADL,ACC022,PRD002,AGT028,Won,13-07-2017,18-07-2017,5703,4821,1,Outbound,0.1
QF1I965E,ACC049,PRD004,AGT015,Won,13-07-2017,30-09-2017,3340,3393,1,Inbound,0.17
P93UCMW8,ACC036,PRD004,AGT026,Lost,13-07-2017,15-07-2017,5.84,0,0,Event,0.06
YKBRF0NG,ACC050,PRD006,AGT031,Won,13-07-2017,09-08-2017,1014,1096,1,Referral,0.06
OP2DIRC2,ACC038,PRD001,AGT004,Won,13-07-2017,19-07-2017,536,550,1,Event,0.09
VIHXI2JA,ACC044,PRD006,AGT027,Lost,13-07-2017,14-07-2017,6.66,0,0,Outbound,0.08
IC4J0BIZ,ACC011,PRD001,AGT009,Won,13-07-2017,24-07-2017,550,550,1,Outbound,0.06
BNMJAOF4,ACC030,PRD001,AGT009,Won,13-07-2017,28-09-2017,469,550,1,Partner,0.01
VSWHUBD0,ACC059,PRD001,AGT009,Won,13-07-2017,14-07-2017,585,550,1,Outbound,0.21
7ZWN0JO9,ACC062,PRD006,AGT009,Won,13-07-2017,29-08-2017,943,1096,1,Referral,0.02
KLPVD6LR,ACC005,PRD001,AGT021,Lost,13-07-2017,21-07-2017,9.29,0,0,Inbound,0.22
U3M8XTMY,ACC056,PRD006,AGT021,Won,13-07-2017,01-08-2017,1319,1096,1,Outbound,0.03
P89VI9EN,ACC008,PRD002,AGT021,Won,13-07-2017,22-07-2017,5873,4821,1,Inbound,0.02
SPUXDRGN,ACC042,PRD004,AGT024,Lost,13-07-2017,28-08-2017,7.64,0,0,Inbound,0.13
PDIYRBQJ,ACC047,PRD006,AGT033,Lost,13-07-2017,15-07-2017,5.5,0,0,Inbound,0.12
185PGG0J,ACC073,PRD003,AGT001,Won,14-07-2017,17-07-2017,44,55,1,Event,0.14
QQ5LW9HV,ACC056,PRD004,AGT022,Lost,14-07-2017,26-07-2017,7.26,0,0,Inbound,0.07
